ID,LON_LAT,frname,year,month,month_str,area_sum,count_fires,count_roads,MO_population,aspect,veg_category,7_days_SUM_APCP,kpo,7_days_AVG_RH,7_days_AVG_TMP,7_days_AVG_WIND_SPEED,dist_to_rivers,dist_to_railway,dist_to_roads,elevation
1356,106.5 54.0,Качугское,2010,6,июнь,44.0,2,2,0.552601,128.1528663635,Поля,8.4,4432.8750290142,42.2833333333,27.026125,2.7817289209,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1357,106.5 54.0,Качугское,2011,4,апрель,100.0,2,2,0.552601,229.6979827881,Хвойный лес,9.0,84.869948116,80.45,5.665,3.55625,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1358,106.5 54.0,Качугское,2011,5,май,39.0,1,1,0.552601,187.4314117432,Поля,3.5,108.2921570389,60.65625,11.5075,4.275,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1359,106.5 54.0,Качугское,2011,6,июнь,71.0,1,1,0.552601,216.1272583008,Смешанный лес,0.9,849.2475264939,43.953125,25.735,3.15,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1360,106.5 54.0,Качугское,2012,4,апрель,42.0,2,1,0.552601,198.0425338745,Редколесье,38.2,107.8229040712,76.303125,3.4725,3.625,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1361,106.5 54.0,Качугское,2012,5,май,190.0,2,2,0.552601,105.7677898407,Лиственный лес,2.8,900.8864421101,64.7421875,16.17375,3.59375,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1362,106.5 54.0,Качугское,2013,4,апрель,79.0,2,1,0.552601,23.6468505859,Редколесье,15.5,347.4807402445,84.0359375,8.541875,2.775,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1363,106.5 54.0,Качугское,2013,5,май,2942.0,5,3,0.552601,211.6026899914,Пастбища,16.4,6009.033219431,48.246875,15.449,4.01,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1364,106.5 54.0,Качугское,2014,4,апрель,92.0,2,1,0.552601,348.5968017578,Редколесье,3.8,175.2078533346,87.7234375,6.636875,2.225,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1365,106.5 54.0,Качугское,2014,5,май,54.0,1,1,0.552601,270.0,Лиственный лес,0.4,854.9351555171,43.415625,17.2425,3.225,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1366,106.5 54.0,Качугское,2014,7,июль,151.0,1,1,0.552601,334.3467407227,Редколесье,0.0,3942.8004650504,48.846875,30.405,2.375,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1367,106.5 54.0,Качугское,2014,8,август,235.0,1,1,0.552601,323.9198608398,Пастбища,2.9,1064.2283236676,60.196875,25.7425,2.7,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1368,106.5 54.0,Качугское,2015,4,апрель,126.0,2,1,0.552601,241.8623504639,Пастбища,25.4,53.8791321964,86.665625,4.3775,3.4875,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1369,106.5 54.0,Качугское,2015,8,август,209.0,1,1,0.552601,243.4349517822,Редколесье,6.8,1376.1263581034,59.759375,27.81375,3.3375,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1370,106.5 54.0,Качугское,2016,4,апрель,266.0,2,1,0.552601,335.7069396973,Кустарники,5.0,523.8593369432,71.99375,7.67375,2.8375,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1371,106.5 54.0,Качугское,2016,5,май,3914.0,4,1,0.552601,264.0913995633,Редколесье,20.6,2807.4131262753,52.5421875,12.4175,4.0,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1372,106.5 54.0,Качугское,2016,6,июнь,3226.0,8,1,0.552601,249.79616384,Редколесье,25.2,19678.1925043401,46.47890625,26.4925,2.6703125,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1373,106.5 54.0,Качугское,2016,7,июль,28.0,1,1,0.552601,318.9451904297,Лиственный лес,0.0,4646.0095149413,47.721875,29.865,2.475,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1374,106.5 54.0,Качугское,2016,9,сентябрь,580.0,6,1,0.552601,201.6956198451,Редколесье,0.2,5190.1822384414,72.2286458333,18.5954166667,2.3833333333,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1375,106.5 54.0,Качугское,2017,4,апрель,259.0,1,1,0.552601,298.3755187988,Смешанный лес,3.6,141.2913725351,71.778125,10.3275,3.625,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1376,106.5 54.0,Качугское,2017,5,май,151.0,2,1,0.552601,306.2637844086,Редколесье,9.3,1459.2419447154,52.709375,16.95,3.44375,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1377,106.5 54.0,Качугское,2017,6,июнь,1188.0,3,1,0.552601,305.9501945218,Редколесье,6.8,8771.1179880407,47.6520833333,27.1216666667,3.1583333333,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1378,106.5 54.0,Качугское,2017,9,сентябрь,53.0,2,1,0.552601,299.5181274414,Лиственный лес,12.0,251.5355632412,69.271875,16.789375,3.4875,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1379,106.5 54.0,Качугское,2018,4,апрель,20.0,1,1,0.552601,170.5946960449,Лиственный лес,3.5,62.2977673242,82.3625,10.185,2.3125,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1380,106.5 54.0,Качугское,2018,6,июнь,22.0,1,1,0.552601,221.6580505371,Редколесье,2.9,1092.166454912,60.2,21.295,2.7,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1381,106.5 54.0,Качугское,2019,5,май,42.0,2,2,0.552601,255.379699707,Лиственный лес,22.0,1567.5020066922,51.7765625,12.139375,3.53125,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1382,106.5 54.0,Качугское,2020,4,апрель,415.0,3,1,0.552601,196.8850047415,Редколесье,1.1,281.1487159507,88.8510416667,5.4908333333,2.7666666667,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1383,106.5 54.0,Качугское,2021,4,апрель,26.0,1,1,0.552601,165.9637451172,Пастбища,10.1,-0.5497934079,86.284375,2.8625,3.825,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1384,106.5 54.0,Качугское,2023,10,октябрь,56.0,1,1,0.552601,157.9489440918,Поля,0.7,150.4681683907,81.771875,14.26,1.9375,6.0635198268,205.5981039211,5.8445547688,659.4923076923
1385,106.5 54.5,Качугское,2014,6,июнь,508.0,1,1,0.552601,342.5527954102,Пастбища,43.5,46.2983311577,68.39375,18.9,2.825,16.9074517035,178.5697136623,19.6298705966,786.4230769231
1388,106.5 54.5,Качугское,2016,5,май,81.0,3,1,0.552601,270.103419617,Редколесье,37.4,486.4351869045,64.1114583333,7.76375,4.1375,16.9074517035,178.5697136623,19.6298705966,786.4230769231
1389,106.5 54.5,Качугское,2016,6,июнь,398.0,2,1,0.552601,171.0631256104,Лиственный лес,4.7,2117.7024851456,44.8671875,24.821875,2.80625,16.9074517035,178.5697136623,19.6298705966,786.4230769231
1390,106.5 54.5,Качугское,2016,7,июль,1290.0,4,3,0.552601,160.6136520922,Пастбища,46.8,2615.8452720213,55.88359375,24.95,2.390625,16.9074517035,178.5697136623,19.6298705966,786.4230769231
1391,106.5 54.5,Качугское,2016,9,сентябрь,15841.0,8,4,0.552601,114.8770350201,Пастбища,35.9,1247.7099868794,77.65625,14.0775,2.2734375,16.9074517035,178.5697136623,19.6298705966,786.4230769231
1392,106.5 54.5,Качугское,2017,5,май,249.0,1,1,0.552601,30.6354179382,Редколесье,7.7,835.5086032105,53.059375,17.9075,3.8875,16.9074517035,178.5697136623,19.6298705966,786.4230769231
1393,106.5 54.5,Качугское,2017,9,сентябрь,422.0,1,1,0.552601,260.75390625,Редколесье,11.2,41.3312505788,74.278125,13.6425,3.4,16.9074517035,178.5697136623,19.6298705966,786.4230769231
1394,106.5 54.5,Качугское,2019,7,июль,952.0,2,1,0.552601,10.9561843872,Поля,11.4,1893.8010029156,54.7796875,27.14625,2.44375,16.9074517035,178.5697136623,19.6298705966,786.4230769231
1396,106.5 55.0,Казачинско-Ленское,2016,9,сентябрь,40.0,1,1,0.519936,261.8699035645,Пастбища,0.5,10.4223958025,75.3640625,13.991875,2.40625,6.0587150051,105.3771135184,22.3186881701,807.0
1397,106.5 55.0,Качугское,2013,6,июнь,20.0,1,1,0.552601,51.2503395081,Лиственный лес,4.1,831.7630060574,51.171875,25.485,2.375,25.2874977485,152.5330302676,38.0051844282,910.8333333333
1398,106.5 55.0,Качугское,2014,7,июль,61.0,1,1,0.552601,334.8406982422,Хвойный лес,1.7,1755.9170850375,50.415625,29.5175,2.35,25.2874977485,152.5330302676,38.0051844282,910.8333333333
1399,106.5 55.0,Качугское,2015,9,сентябрь,33.0,1,1,0.552601,210.6082000732,Лиственный лес,2.0,428.6709098473,79.615625,20.205,2.075,25.2874977485,152.5330302676,38.0051844282,910.8333333333
1400,106.5 55.0,Качугское,2016,9,сентябрь,3495.0,1,1,0.552601,94.8990936279,Поля,3.7,520.4370201472,75.3640625,13.991875,2.40625,25.2874977485,152.5330302676,38.0051844282,910.8333333333
1401,106.5 55.0,Качугское,2018,6,июнь,497.0,1,1,0.552601,277.9382629395,Пастбища,12.4,1457.814867262,50.29375,24.66625,2.525,25.2874977485,152.5330302676,38.0051844282,910.8333333333
1402,106.5 55.0,Качугское,2019,6,июнь,20.0,1,1,0.552601,311.3177185059,Пастбища,25.6,344.8421118047,62.21875,24.2875,2.4875,25.2874977485,152.5330302676,38.0051844282,910.8333333333
1403,106.5 55.5,Жигаловское,2016,9,сентябрь,930.0,2,1,0.378191,166.3595733643,Лиственный лес,4.7,347.6142742367,79.065625,14.2445833333,2.5041666667,9.4063290255,95.8812676932,28.2437366743,1198.5
1404,106.5 55.5,Казачинско-Ленское,2016,7,июль,3716.0,1,1,0.519936,148.5663757324,Лиственный лес,3.7,702.7971374025,55.871875,23.5475,2.4,9.9525730381,93.6736582775,24.6014704584,1094.0
1405,106.5 55.5,Казачинско-Ленское,2016,9,сентябрь,1061.0,1,1,0.519936,127.1108703613,Лиственный лес,2.9,80.2879964361,79.065625,14.2445833333,2.5041666667,9.9525730381,93.6736582775,24.6014704584,1094.0
1406,107.0 53.0,Прибайкальский НП,2010,9,сентябрь,180.0,1,1,1.277852,185.9644775391,Смешанный лес,7.2,93.7555352306,71.6625,10.269,2.9045370965,24.0867586592,113.4225425524,1.9558161232,685.25
1407,107.0 53.0,Прибайкальский НП,2012,9,сентябрь,49.0,1,1,1.277852,140.7449645996,Смешанный лес,4.1,156.6564640037,71.065625,11.49625,4.1,24.0867586592,113.4225425524,1.9558161232,685.25
1408,107.0 53.0,Прибайкальский НП,2015,4,апрель,38.0,1,1,1.277852,120.256439209,Редколесье,6.5,5.6584384828,83.246875,-0.0075,4.3125,24.0867586592,113.4225425524,1.9558161232,685.25
1409,107.0 53.0,Прибайкальский НП,2020,7,июль,391.0,1,1,1.277852,126.5395431519,Смешанный лес,5.5,20.937078026,82.603125,4.88625,3.3125,24.0867586592,113.4225425524,1.9558161232,685.25
1410,107.0 53.5,Качугское,2011,6,июнь,1049.0,5,1,0.552601,268.6357891945,Пастбища,30.9,4275.7493358447,49.4875,22.6908333333,2.4479166667,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1411,107.0 53.5,Качугское,2011,7,июль,327.0,7,1,0.552601,272.9357729845,Пастбища,212.6,6393.977752949,65.77421875,21.355625,2.8875,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1412,107.0 53.5,Качугское,2011,8,август,36.0,1,1,0.552601,291.2447509766,Пастбища,15.3,126.8738021529,69.346875,22.83625,2.2375,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1414,107.0 53.5,Качугское,2013,6,июнь,2320.0,1,1,0.552601,285.8062133789,Пастбища,12.6,185.7686954527,58.553125,20.0625,2.7125,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1415,107.0 53.5,Качугское,2013,7,июль,43.0,1,1,0.552601,174.929473877,Редколесье,17.4,561.3866498668,67.9125,17.39875,2.55,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1416,107.0 53.5,Качугское,2015,6,июнь,5985.0,2,1,0.552601,296.4989776611,Пастбища,53.1,1082.1904726549,61.2890625,22.0925,1.98125,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1417,107.0 53.5,Качугское,2015,7,июль,302110.0,3,1,0.552601,194.7888010153,Поля,104.74,1457.4991987513,72.3083333333,24.3779166667,2.4625,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1419,107.0 53.5,Качугское,2015,9,сентябрь,893.0,3,1,0.552601,294.6933237427,Пастбища,64.2,652.5523067857,82.8625,11.7325,3.675,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1420,107.0 53.5,Качугское,2016,6,июнь,2064.0,2,1,0.552601,190.0917434692,Лиственный лес,33.0,2083.8999586889,56.24375,21.918125,2.16875,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1421,107.0 53.5,Качугское,2016,7,июль,1598.0,1,1,0.552601,325.7843017578,Лиственный лес,5.0,196.4847088485,62.984375,22.5925,2.0375,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1422,107.0 53.5,Качугское,2016,8,август,53.0,2,1,0.552601,205.7172851562,Лиственный лес,108.8,154.0283981418,82.1015625,21.06125,2.44375,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1423,107.0 53.5,Качугское,2017,6,июнь,1692.0,1,1,0.552601,35.6900596619,Пастбища,9.7,295.5706688125,51.25,28.6225,2.5,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1424,107.0 53.5,Качугское,2017,8,август,855.0,1,1,0.552601,34.0331535339,Пастбища,15.1,444.3407323045,74.6375,25.87,1.85,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1425,107.0 53.5,Качугское,2019,7,июль,559.0,1,1,0.552601,240.802520752,Поля,39.2,130.1060875132,63.4875,26.2525,2.1375,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1426,107.0 53.5,Качугское,2019,8,август,456.0,1,1,0.552601,178.0585021973,Поля,87.8,97.1172583984,78.4,24.75625,2.5375,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1427,107.0 53.5,Качугское,2022,5,май,39.0,1,1,0.552601,31.8327484131,Пастбища,11.1,806.6876215224,59.2,19.85125,3.4125,34.522408532,159.5643123832,20.1873521148,1001.8857142857
1428,107.0 53.5,Ольхонское,2011,6,июнь,22890.0,1,1,1.277852,238.9348297119,Лиственный лес,5.6,488.7064164923,49.4875,22.6908333333,2.4479166667,28.4970626869,142.9124050155,19.0873184821,1077.5
1429,107.0 53.5,Ольхонское,2011,7,июль,80.0,1,1,1.277852,340.3352661133,Редколесье,29.2,953.439435396,65.77421875,21.355625,2.8875,28.4970626869,142.9124050155,19.0873184821,1077.5
1430,107.0 53.5,Прибайкальский НП,2011,4,апрель,56.0,1,1,1.277852,113.3726501465,Смешанный лес,9.2,2.3916884728,92.421875,3.07875,4.6,49.9115277819,138.6132564682,3.2023994117,1091.5
1431,107.0 53.5,Прибайкальский НП,2012,8,август,20.0,1,1,1.277852,230.4923248291,Поля,29.3,328.6103383757,78.015625,19.55625,2.5875,49.9115277819,138.6132564682,3.2023994117,1091.5
1432,107.0 54.0,Байкало-Ленский ЗП,2016,6,июнь,5497.0,1,1,0.552601,159.1609191895,Редколесье,1.6,1292.2349992726,46.95,26.60325,2.7425,3.0095588616,200.1702681994,39.7052492823,820.2
1433,107.0 54.0,Байкало-Ленский ЗП,2016,7,июль,1305.0,1,1,0.552601,213.8146209717,Пастбища,0.1,1486.2022242806,52.6348214286,26.9416071429,2.4142857143,3.0095588616,200.1702681994,39.7052492823,820.2
1434,107.0 54.0,Байкало-Ленский ЗП,2016,9,сентябрь,223.0,3,1,0.552601,195.5917603078,Кустарники,3.0,1611.7600164158,73.8346354167,14.2408333333,2.609375,3.0095588616,200.1702681994,39.7052492823,820.2
1435,107.0 54.0,Качугское,2011,6,июнь,3666.0,1,1,0.552601,141.5928649902,Редколесье,3.1,1005.9504147676,47.03125,30.05,2.6625,5.075381422,196.5584235943,24.1860832558,765.0256410256
1436,107.0 54.0,Качугское,2013,10,октябрь,20.0,1,1,0.552601,341.5650634766,Редколесье,1.3,60.1529523995,70.278125,3.01375,3.125,5.075381422,196.5584235943,24.1860832558,765.0256410256
1437,107.0 54.0,Качугское,2015,6,июнь,2346.0,1,1,0.552601,184.1446228027,Лиственный лес,2.2,2825.0881854083,40.45625,29.8975,2.3375,5.075381422,196.5584235943,24.1860832558,765.0256410256
1438,107.0 54.0,Качугское,2015,8,август,473.0,2,1,0.552601,113.601600647,Пастбища,33.0,2327.4366474199,64.975,24.964375,3.675,5.075381422,196.5584235943,24.1860832558,765.0256410256
1439,107.0 54.0,Качугское,2015,9,сентябрь,283.0,3,1,0.552601,115.4975392866,Лиственный лес,39.7,955.6907317965,78.4270833333,22.3220833333,2.9458333333,5.075381422,196.5584235943,24.1860832558,765.0256410256
1440,107.0 54.0,Качугское,2016,5,май,9036.0,1,1,0.552601,99.0276107788,Редколесье,6.6,721.5490374535,53.771875,13.79625,4.4,5.075381422,196.5584235943,24.1860832558,765.0256410256
1443,107.0 54.0,Качугское,2016,8,август,251.0,2,1,0.552601,264.8779602051,Лиственный лес,32.0,1236.3779074066,65.41875,27.4225,2.33125,5.075381422,196.5584235943,24.1860832558,765.0256410256
1444,107.0 54.0,Качугское,2016,9,сентябрь,9271.0,9,1,0.552601,228.1847732102,Лиственный лес,25.5,3711.3948737544,73.8346354167,14.2408333333,2.609375,5.075381422,196.5584235943,24.1860832558,765.0256410256
1445,107.0 54.0,Качугское,2017,6,июнь,829.0,3,1,0.552601,136.3153887812,Лиственный лес,2.2,9555.6941945487,39.8458333333,32.7879166667,2.55,5.075381422,196.5584235943,24.1860832558,765.0256410256
1446,107.0 54.0,Качугское,2017,7,июль,75.0,1,1,0.552601,32.691986084,Пастбища,0.8,148.3077090066,61.2375,25.35375,3.3125,5.075381422,196.5584235943,24.1860832558,765.0256410256
1447,107.0 54.0,Качугское,2020,4,апрель,99.0,1,1,0.552601,168.8182373047,Поля,1.7,102.7999596295,70.121875,8.75125,3.675,5.075381422,196.5584235943,24.1860832558,765.0256410256
1448,107.0 54.0,Качугское,2022,5,май,291.0,1,1,0.552601,151.8263244629,Хвойный лес,7.3,387.8144630334,74.215625,10.0475,4.1125,5.075381422,196.5584235943,24.1860832558,765.0256410256
1449,107.0 54.0,Качугское,2022,6,июнь,60.0,1,1,0.552601,202.7724304199,Редколесье,2.02,945.8511566227,54.45625,25.99875,2.475,5.075381422,196.5584235943,24.1860832558,765.0256410256
1450,107.0 54.0,Качугское,2022,7,июль,20.0,1,1,0.552601,4.8792724609,Смешанный лес,15.0,215.4616078177,67.696875,24.35125,2.9125,5.075381422,196.5584235943,24.1860832558,765.0256410256
1451,107.0 54.0,Качугское,2023,6,июнь,22.0,1,1,0.552601,111.1940536499,Хвойный лес,3.6,2516.4416299864,47.09375,26.04625,3.875,5.075381422,196.5584235943,24.1860832558,765.0256410256
1452,107.0 54.5,Качугское,2010,5,май,55.0,1,1,0.552601,162.8240966797,Пастбища,13.2,138.7549309858,88.3833333333,3.0014,3.0927623241,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1453,107.0 54.5,Качугское,2011,6,июнь,50.0,1,1,0.552601,320.5148925781,Редколесье,0.1,3081.594750899,41.83125,28.58375,3.4875,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1454,107.0 54.5,Качугское,2011,7,июль,277.0,1,1,0.552601,299.2913818359,Пастбища,1.2,2484.3130542474,54.103125,28.2275,2.6375,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1456,107.0 54.5,Качугское,2016,4,апрель,39.0,1,1,0.552601,68.4286956787,Редколесье,23.6,50.4742114864,87.8375,3.16375,3.4625,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1457,107.0 54.5,Качугское,2016,5,май,53399.0,13,3,0.552601,310.1771550429,Смешанный лес,111.0,3173.0058491076,55.3625,10.9294230769,4.4451923077,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1458,107.0 54.5,Качугское,2016,6,июнь,70944.0,6,2,0.552601,151.8026187963,Пастбища,14.2,8723.2133014696,43.65,25.900625,2.9979166667,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1459,107.0 54.5,Качугское,2016,7,июль,7689.0,13,3,0.552601,139.4275934742,Лиственный лес,25.9,14508.098260329,52.3194711538,25.4915384615,2.8490384615,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1460,107.0 54.5,Качугское,2016,8,август,46.0,2,1,0.552601,219.3248596191,Пастбища,6.8,346.134167885,77.175,19.168125,2.94375,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1461,107.0 54.5,Качугское,2016,9,сентябрь,8653.0,12,3,0.552601,87.864638574,Лиственный лес,29.4,2789.5830705165,75.9049479167,16.4566666667,2.371875,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1462,107.0 54.5,Качугское,2017,6,июнь,78.0,1,1,0.552601,174.5881347656,Пастбища,5.7,926.3201059803,44.453125,31.94875,3.05,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1463,107.0 54.5,Качугское,2017,8,август,86.0,1,1,0.552601,299.1807861328,Пастбища,9.5,715.7094677964,68.984375,26.41,2.6375,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1464,107.0 54.5,Качугское,2019,7,июль,665.0,1,1,0.552601,220.1354827881,Поля,0.1,1818.1076527168,43.271875,30.13875,2.925,14.0309400142,159.9034043736,26.0929656753,757.7037037037
1466,107.0 55.0,Казачинско-Ленское,2016,7,июль,34123.0,5,1,0.519936,247.7763064011,Лиственный лес,33.5,6235.2106852619,55.5625,24.9395833333,2.9104166667,9.9844362263,106.9861167341,12.7631228578,745.6842105263
1467,107.0 55.0,Казачинско-Ленское,2016,8,август,28.0,1,1,0.519936,264.6036987305,Кустарники,14.8,83.4536510895,86.090625,14.58375,3.3125,9.9844362263,106.9861167341,12.7631228578,745.6842105263
1468,107.0 55.0,Казачинско-Ленское,2016,9,сентябрь,524.0,6,1,0.519936,163.5881629362,Лиственный лес,10.5,1591.392823351,73.559375,15.0128571429,2.3089285714,9.9844362263,106.9861167341,12.7631228578,745.6842105263
1469,107.0 55.0,Казачинско-Ленское,2018,6,июнь,33.0,1,1,0.519936,203.5870361328,Редколесье,4.7,1607.0745324642,55.525,25.7675,3.375,9.9844362263,106.9861167341,12.7631228578,745.6842105263
1470,107.0 55.0,Казачинско-Ленское,2024,8,август,71.0,2,1,0.519936,66.8898620605,Смешанный лес,17.8,512.8861294405,73.275,24.43625,2.5875,9.9844362263,106.9861167341,12.7631228578,745.6842105263
1472,107.0 55.0,Качугское,2011,4,апрель,22.0,1,1,0.552601,318.1221313477,Поля,10.42,-0.4071914669,84.51875,5.288125,2.6,12.4806282477,127.0404436985,33.2423710627,766.8333333333
1473,107.0 55.0,Качугское,2016,6,июнь,105.0,3,1,0.552601,45.0949645814,Пастбища,5.1,3961.8549465656,45.4697916667,25.005,3.3791666667,12.4806282477,127.0404436985,33.2423710627,766.8333333333
1474,107.0 55.0,Качугское,2016,7,июль,182.0,1,1,0.552601,51.8268623352,Поля,9.1,1000.4765610869,55.5625,24.9395833333,2.9104166667,12.4806282477,127.0404436985,33.2423710627,766.8333333333
1475,107.0 55.0,Качугское,2016,9,сентябрь,20.0,1,1,0.552601,83.7741699219,Лиственный лес,1.6,396.5172061585,73.559375,15.0128571429,2.3089285714,12.4806282477,127.0404436985,33.2423710627,766.8333333333
1476,107.0 55.5,Жигаловское,2016,6,июнь,831.0,1,1,0.4490635,221.5577850342,Пастбища,6.6,1317.1231428503,49.965625,22.72875,3.4125,12.5766721461,72.2358920719,26.5514787861,1046.0
1478,107.0 55.5,Казачинско-Ленское,2011,6,июнь,1498.0,3,1,0.519936,156.8121281869,Лиственный лес,37.2,3869.3158331788,51.8114583333,24.8816666667,2.6333333333,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1479,107.0 55.5,Казачинско-Ленское,2011,7,июль,1352.0,2,1,0.519936,176.8594970703,Пастбища,2.9,2557.6335430351,55.9265625,25.181875,2.4875,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1480,107.0 55.5,Казачинско-Ленское,2011,8,август,20.0,1,1,0.519936,161.5650482178,Пастбища,8.4,384.0316116797,70.115625,19.03375,2.825,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1481,107.0 55.5,Казачинско-Ленское,2012,7,июль,112.0,2,1,0.519936,331.8787536621,Лиственный лес,88.8,1299.1004287298,74.278125,22.53625,2.3875,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1482,107.0 55.5,Казачинско-Ленское,2013,8,август,675.0,3,1,0.519936,95.6321054168,Лиственный лес,15.7,3232.9199402442,63.046875,21.8895833333,2.3666666667,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1483,107.0 55.5,Казачинско-Ленское,2013,9,сентябрь,121.0,2,1,0.519936,257.9013977051,Пастбища,12.4,1954.631055313,70.546875,21.13375,2.0625,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1484,107.0 55.5,Казачинско-Ленское,2014,5,май,415.0,1,1,0.519936,116.389831543,Лиственный лес,2.6,153.309810939,47.85,10.8075,3.2125,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1485,107.0 55.5,Казачинско-Ленское,2014,6,июнь,426.0,1,1,0.519936,294.5130004883,Поля,49.7,626.2416355832,62.871875,22.915,2.3875,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1486,107.0 55.5,Казачинско-Ленское,2014,8,август,271.0,3,1,0.519936,98.065107477,Поля,68.4,858.5537209561,78.2385416667,17.8991666667,2.3541666667,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1487,107.0 55.5,Казачинско-Ленское,2015,7,июль,22.0,1,1,0.519936,89.0289764404,Смешанный лес,0.1,1656.3272726767,50.453125,27.03125,2.55,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1488,107.0 55.5,Казачинско-Ленское,2016,6,июнь,4009.0,1,1,0.519936,127.2291107178,Лиственный лес,6.6,1718.3767392108,49.965625,22.72875,3.4125,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1489,107.0 55.5,Казачинско-Ленское,2016,7,июль,22.0,1,1,0.519936,316.4594421387,Поля,9.3,170.7968616099,54.4,23.818125,3.04375,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1490,107.0 55.5,Казачинско-Ленское,2016,8,август,28.0,1,1,0.519936,319.5139770508,Поля,25.4,127.4928305639,85.16875,17.6275,2.775,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1492,107.0 55.5,Казачинско-Ленское,2017,6,июнь,5811.0,1,1,0.519936,79.1839828491,Поля,11.5,1204.6131820291,56.925,24.11375,3.45,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1493,107.0 55.5,Казачинско-Ленское,2017,7,июль,20.0,1,1,0.519936,161.5650482178,Пастбища,55.1,164.8703793625,77.959375,19.86,3.5375,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1494,107.0 55.5,Казачинско-Ленское,2019,7,июль,14592.0,3,1,0.519936,317.0947730547,Поля,14.7,3072.9245730104,54.2104166667,27.4129166667,3.0958333333,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1496,107.0 55.5,Казачинско-Ленское,2020,7,июль,22.0,1,1,0.519936,140.7106018066,Поля,18.0,120.5834053175,75.20625,19.785,2.525,7.1035821429,73.0729813672,17.9086988793,891.3714285714
1497,107.0 55.5,Казачинско-Ленское,2022,5,май,22.0,1,1,0.519936,80.7274017334,Лиственный лес,39.8,49.1474805832,88.115625,6.9275,3.55,7.1035821429,73.0729813672,17.9086988793,891.3714285714
